User,org:resource,concept:name,Cumulative net worth (EUR),time:timestamp,case:Spend area text,case:Company,case:Document Type,case:Sub spend area text,case:Purchasing Document,case:Purch. Doc. Category name,case:Vendor,case:Item Type,case:Item Category,case:Spend classification text,case:Source,case:Name,case:GR-Based Inv. Verif.,case:Item,case:concept:name,case:Goods Receipt
batch_02,batch_02,Remove Payment Block,433.0,2018-08-16 00:25:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013670,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,00001,2000013670_00001,True
user_002,user_002,Clear Invoice,433.0,2018-08-16 13:03:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Laboratory Supplies & Services,2000013670,Purchase order,vendorID_0048,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0048,False,00001,2000013670_00001,True
batch_00,batch_00,SRM: Created,26.0,2018-05-30 10:59:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000013674_00001,True
batch_00,batch_00,SRM: Complete,26.0,2018-05-30 13:00:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000013674_00001,True
batch_00,batch_00,SRM: Awaiting Approval,26.0,2018-05-30 13:00:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000013674_00001,True
batch_00,batch_00,SRM: Document Completed,26.0,2018-05-30 13:00:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000013674_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,26.0,2018-05-30 13:00:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000013674_00001,True
batch_00,batch_00,SRM: Ordered,26.0,2018-05-30 13:00:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000013674_00001,True
batch_00,batch_00,SRM: Change was Transmitted,26.0,2018-05-30 13:00:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000013674_00001,True
user_000,user_000,Create Purchase Order Item,26.0,2018-05-30 13:00:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000013674_00001,True
NONE,NONE,Vendor creates invoice,26.0,2018-05-30 21:59:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000013674_00001,True
user_000,user_000,Record Goods Receipt,26.0,2018-06-07 07:32:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000013674_00001,True
user_013,user_013,Record Invoice Receipt,26.0,2018-08-21 14:24:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000013674_00001,True
user_002,user_002,Clear Invoice,26.0,2018-08-23 11:40:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00001,2000013674_00001,True
batch_00,batch_00,SRM: Created,77.0,2018-05-30 10:59:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000013674_00002,True
batch_00,batch_00,SRM: Complete,77.0,2018-05-30 13:00:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000013674_00002,True
batch_00,batch_00,SRM: Awaiting Approval,77.0,2018-05-30 13:00:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000013674_00002,True
batch_00,batch_00,SRM: Document Completed,77.0,2018-05-30 13:00:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000013674_00002,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,77.0,2018-05-30 13:00:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000013674_00002,True
batch_00,batch_00,SRM: Ordered,77.0,2018-05-30 13:00:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000013674_00002,True
batch_00,batch_00,SRM: Change was Transmitted,77.0,2018-05-30 13:00:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000013674_00002,True
user_000,user_000,Create Purchase Order Item,77.0,2018-05-30 13:00:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000013674_00002,True
NONE,NONE,Vendor creates invoice,77.0,2018-05-30 21:59:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000013674_00002,True
user_000,user_000,Record Goods Receipt,77.0,2018-06-07 07:32:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000013674_00002,True
user_013,user_013,Record Invoice Receipt,77.0,2018-08-21 14:24:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000013674_00002,True
user_002,user_002,Clear Invoice,77.0,2018-08-23 11:40:00+00:00,CAPEX & SOCS,companyID_0000,EC Purchase order,Facility Management,2000013674,Purchase order,vendorID_0000,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0000,False,00002,2000013674_00002,True
batch_00,batch_00,SRM: Created,41.0,2018-06-01 08:24:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000013678_00001,True
batch_00,batch_00,SRM: Complete,41.0,2018-06-01 10:24:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000013678_00001,True
batch_00,batch_00,SRM: Awaiting Approval,41.0,2018-06-01 10:24:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000013678_00001,True
batch_00,batch_00,SRM: Document Completed,41.0,2018-06-01 10:24:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000013678_00001,True
batch_00,batch_00,SRM: Ordered,41.0,2018-06-01 10:25:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000013678_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,41.0,2018-06-01 10:25:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000013678_00001,True
user_000,user_000,Create Purchase Order Item,41.0,2018-06-01 10:25:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000013678_00001,True
batch_00,batch_00,SRM: Change was Transmitted,41.0,2018-06-01 10:25:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000013678_00001,True
NONE,NONE,Vendor creates invoice,41.0,2018-06-01 21:59:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000013678_00001,True
user_000,user_000,Record Goods Receipt,41.0,2018-06-13 07:50:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000013678_00001,True
user_013,user_013,Record Invoice Receipt,41.0,2018-07-18 14:24:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000013678_00001,True
user_002,user_002,Clear Invoice,41.0,2018-08-09 12:28:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000013678_00001,True
batch_00,batch_00,SRM: Created,68.0,2018-06-01 08:24:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000013678_00002,True
batch_00,batch_00,SRM: Complete,68.0,2018-06-01 10:24:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000013678_00002,True
batch_00,batch_00,SRM: Awaiting Approval,68.0,2018-06-01 10:24:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000013678_00002,True
batch_00,batch_00,SRM: Document Completed,68.0,2018-06-01 10:24:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000013678_00002,True
batch_00,batch_00,SRM: Ordered,68.0,2018-06-01 10:25:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000013678_00002,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,68.0,2018-06-01 10:25:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000013678_00002,True
user_000,user_000,Create Purchase Order Item,68.0,2018-06-01 10:25:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000013678_00002,True
batch_00,batch_00,SRM: Change was Transmitted,68.0,2018-06-01 10:25:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000013678_00002,True
NONE,NONE,Vendor creates invoice,68.0,2018-06-01 21:59:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000013678_00002,True
user_000,user_000,Record Goods Receipt,68.0,2018-06-13 07:50:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000013678_00002,True
user_013,user_013,Record Invoice Receipt,68.0,2018-07-18 14:24:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000013678_00002,True
user_002,user_002,Clear Invoice,68.0,2018-08-09 12:28:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000013678,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000013678_00002,True
batch_00,batch_00,SRM: Created,3124.0,2018-06-06 06:11:00+00:00,Sales,companyID_0000,EC Purchase order,Spectrophotometers,2000033454,Purchase order,vendorID_1233,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1177,False,00001,2000033454_00001,True
batch_00,batch_00,SRM: Complete,3124.0,2018-06-06 08:12:00+00:00,Sales,companyID_0000,EC Purchase order,Spectrophotometers,2000033454,Purchase order,vendorID_1233,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1177,False,00001,2000033454_00001,True
batch_00,batch_00,SRM: Awaiting Approval,3124.0,2018-06-06 08:12:00+00:00,Sales,companyID_0000,EC Purchase order,Spectrophotometers,2000033454,Purchase order,vendorID_1233,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1177,False,00001,2000033454_00001,True
batch_00,batch_00,SRM: Document Completed,3124.0,2018-06-06 08:12:00+00:00,Sales,companyID_0000,EC Purchase order,Spectrophotometers,2000033454,Purchase order,vendorID_1233,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1177,False,00001,2000033454_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,3124.0,2018-06-06 08:12:00+00:00,Sales,companyID_0000,EC Purchase order,Spectrophotometers,2000033454,Purchase order,vendorID_1233,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1177,False,00001,2000033454_00001,True
batch_00,batch_00,SRM: Ordered,3124.0,2018-06-06 08:12:00+00:00,Sales,companyID_0000,EC Purchase order,Spectrophotometers,2000033454,Purchase order,vendorID_1233,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1177,False,00001,2000033454_00001,True
batch_00,batch_00,SRM: Change was Transmitted,3124.0,2018-06-06 08:12:00+00:00,Sales,companyID_0000,EC Purchase order,Spectrophotometers,2000033454,Purchase order,vendorID_1233,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1177,False,00001,2000033454_00001,True
user_000,user_000,Create Purchase Order Item,3124.0,2018-06-06 08:12:00+00:00,Sales,companyID_0000,EC Purchase order,Spectrophotometers,2000033454,Purchase order,vendorID_1233,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1177,False,00001,2000033454_00001,True
user_000,user_000,Record Goods Receipt,3124.0,2018-06-07 06:51:00+00:00,Sales,companyID_0000,EC Purchase order,Spectrophotometers,2000033454,Purchase order,vendorID_1233,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1177,False,00001,2000033454_00001,True
NONE,NONE,Vendor creates invoice,3124.0,2018-06-11 21:59:00+00:00,Sales,companyID_0000,EC Purchase order,Spectrophotometers,2000033454,Purchase order,vendorID_1233,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1177,False,00001,2000033454_00001,True
user_019,user_019,Record Invoice Receipt,3124.0,2018-08-10 09:59:00+00:00,Sales,companyID_0000,EC Purchase order,Spectrophotometers,2000033454,Purchase order,vendorID_1233,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1177,False,00001,2000033454_00001,True
user_002,user_002,Clear Invoice,3124.0,2018-09-06 12:07:00+00:00,Sales,companyID_0000,EC Purchase order,Spectrophotometers,2000033454,Purchase order,vendorID_1233,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_1177,False,00001,2000033454_00001,True
batch_00,batch_00,SRM: Created,260.0,2018-06-06 05:27:00+00:00,Others,companyID_0000,EC Purchase order,Raw Material,2000033455,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,00001,2000033455_00001,True
batch_00,batch_00,SRM: Complete,260.0,2018-06-06 07:27:00+00:00,Others,companyID_0000,EC Purchase order,Raw Material,2000033455,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,00001,2000033455_00001,True
batch_00,batch_00,SRM: Awaiting Approval,260.0,2018-06-06 07:27:00+00:00,Others,companyID_0000,EC Purchase order,Raw Material,2000033455,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,00001,2000033455_00001,True
batch_00,batch_00,SRM: Document Completed,260.0,2018-06-06 07:27:00+00:00,Others,companyID_0000,EC Purchase order,Raw Material,2000033455,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,00001,2000033455_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,260.0,2018-06-06 07:28:00+00:00,Others,companyID_0000,EC Purchase order,Raw Material,2000033455,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,00001,2000033455_00001,True
batch_00,batch_00,SRM: Ordered,260.0,2018-06-06 07:28:00+00:00,Others,companyID_0000,EC Purchase order,Raw Material,2000033455,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,00001,2000033455_00001,True
batch_00,batch_00,SRM: Change was Transmitted,260.0,2018-06-06 07:28:00+00:00,Others,companyID_0000,EC Purchase order,Raw Material,2000033455,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,00001,2000033455_00001,True
user_000,user_000,Create Purchase Order Item,260.0,2018-06-06 07:28:00+00:00,Others,companyID_0000,EC Purchase order,Raw Material,2000033455,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,00001,2000033455_00001,True
user_000,user_000,Record Goods Receipt,260.0,2018-06-07 06:53:00+00:00,Others,companyID_0000,EC Purchase order,Raw Material,2000033455,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,00001,2000033455_00001,True
NONE,NONE,Vendor creates invoice,260.0,2018-06-07 21:59:00+00:00,Others,companyID_0000,EC Purchase order,Raw Material,2000033455,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,00001,2000033455_00001,True
user_019,user_019,Record Invoice Receipt,260.0,2018-07-27 13:34:00+00:00,Others,companyID_0000,EC Purchase order,Raw Material,2000033455,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,00001,2000033455_00001,True
user_002,user_002,Clear Invoice,260.0,2018-08-30 13:36:00+00:00,Others,companyID_0000,EC Purchase order,Raw Material,2000033455,Purchase order,vendorID_0027,Standard,"3-way match, invoice before GR",OTHER,sourceSystemID_0000,vendor_0027,False,00001,2000033455_00001,True
batch_00,batch_00,SRM: Created,45.0,2018-06-06 06:50:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000033456_00001,True
batch_00,batch_00,SRM: Complete,45.0,2018-06-06 08:51:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000033456_00001,True
batch_00,batch_00,SRM: Awaiting Approval,45.0,2018-06-06 08:51:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000033456_00001,True
batch_00,batch_00,SRM: Document Completed,45.0,2018-06-06 08:51:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000033456_00001,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,45.0,2018-06-06 08:51:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000033456_00001,True
batch_00,batch_00,SRM: Ordered,45.0,2018-06-06 08:51:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000033456_00001,True
batch_00,batch_00,SRM: Change was Transmitted,45.0,2018-06-06 08:51:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000033456_00001,True
user_000,user_000,Create Purchase Order Item,45.0,2018-06-06 08:51:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000033456_00001,True
NONE,NONE,Vendor creates invoice,45.0,2018-06-06 21:59:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000033456_00001,True
user_013,user_013,Record Invoice Receipt,45.0,2018-07-18 14:19:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000033456_00001,True
user_000,user_000,Record Goods Receipt,45.0,2018-09-18 05:09:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000033456_00001,True
user_015,user_015,Remove Payment Block,45.0,2018-09-18 08:09:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000033456_00001,True
user_002,user_002,Clear Invoice,45.0,2018-09-20 14:13:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00001,2000033456_00001,True
batch_00,batch_00,SRM: Created,25.0,2018-06-06 06:50:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000033456_00002,True
batch_00,batch_00,SRM: Complete,25.0,2018-06-06 08:51:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000033456_00002,True
batch_00,batch_00,SRM: Awaiting Approval,25.0,2018-06-06 08:51:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000033456_00002,True
batch_00,batch_00,SRM: Document Completed,25.0,2018-06-06 08:51:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000033456_00002,True
batch_00,batch_00,SRM: In Transfer to Execution Syst.,25.0,2018-06-06 08:51:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000033456_00002,True
batch_00,batch_00,SRM: Ordered,25.0,2018-06-06 08:51:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000033456_00002,True
batch_00,batch_00,SRM: Change was Transmitted,25.0,2018-06-06 08:51:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000033456_00002,True
user_000,user_000,Create Purchase Order Item,25.0,2018-06-06 08:51:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000033456_00002,True
NONE,NONE,Vendor creates invoice,25.0,2018-06-06 21:59:00+00:00,Enterprise Services,companyID_0000,EC Purchase order,Office Supplies,2000033456,Purchase order,vendorID_0003,Standard,"3-way match, invoice before GR",NPR,sourceSystemID_0000,vendor_0003,False,00002,2000033456_00002,True
